transaction_id,customer_id,product_id,transaction_date,quantity,unit_price,revenue,country,channel
T000377,C0019,P007,2024-08-27,6,13.56,81.37,Portugal,In-Store
T000378,C0019,P020,2024-08-18,6,13.04,78.25,Portugal,In-Store
T000379,C0019,P009,2024-11-22,-6,7.4,-44.4,Portugal,Partner
T000380,C0019,P006,2024-11-13,2,12.65,25.3,Portugal,Mobile
T000381,C0020,P003,2024-12-15,6,8.51,51.08,Netherlands,Partner
T000382,C0020,P018,2024-11-24,3,7.33,22.0,Netherlands,In-Store
T000383,C0020,P004,2024-03-07,2,6.77,13.53,Netherlands,Mobile
T000384,C0020,P002,2024-01-17,3,18.24,54.73,Netherlands,Partner
T000385,C0020,P016,2024-01-26,6,11.14,66.82,Netherlands,In-Store
T000386,C0020,P008,2024-04-16,-6,22.48,-134.88,Netherlands,Partner
T000387,C0020,P003,2024-10-12,5,8.5,42.49,Netherlands,Partner
T000388,C0020,P012,2024-01-21,2,9.29,18.58,Netherlands,Online
T000389,C0020,P010,2024-02-19,2,6.26,12.51,Netherlands,Online
T000390,C0020,P008,2024-12-02,6,21.75,130.49,Netherlands,Mobile
T000391,C0020,P019,2024-02-24,3,16.08,48.25,Netherlands,In-Store
T000392,C0020,P015,2024-04-02,5,25.95,129.73,Netherlands,Partner
T000393,C0020,P017,2024-11-03,4,32.5,130.02,Netherlands,Partner
T000394,C0021,P011,2024-07-09,6,16.79,100.72,USA,Partner
T000395,C0021,P014,2024-04-19,4,5.56,22.24,USA,Partner
T000396,C0021,P018,2024-07-22,4,7.15,28.59,USA,Online
T000397,C0021,P002,2024-06-03,4,19.17,76.69,USA,Online
T000398,C0021,P010,2024-12-19,3,5.82,17.46,USA,In-Store
T000399,C0021,P018,2024-03-20,6,7.29,43.75,USA,Online
T000400,C0021,P002,2024-07-06,5,18.72,93.58,USA,Mobile
T000401,C0021,P008,2024-07-23,4,22.68,90.74,USA,Mobile
T000402,C0021,P003,2024-12-19,4,8.49,33.97,USA,Online
T000403,C0021,P020,2024-07-14,4,12.88,51.5,USA,Online
T000404,C0021,P002,2024-08-01,4,18.7,74.8,USA,Online
T000405,C0021,P008,2024-11-19,6,22.94,137.66,USA,Partner
T000406,C0021,P002,2024-10-16,4,19.04,76.15,USA,Mobile
T000407,C0022,P017,2024-07-20,3,30.89,92.67,Australia,Partner
T000408,C0022,P020,2024-05-28,6,13.51,81.04,Australia,Partner
T000409,C0022,P005,2024-01-26,3,9.83,29.48,Australia,Partner
T000410,C0022,P009,2024-12-23,2,7.42,14.85,Australia,Mobile
T000411,C0022,P005,2024-11-29,5,10.05,50.25,Australia,Mobile
T000412,C0022,P018,2024-05-04,6,7.61,45.66,Australia,Online
T000413,C0022,P009,2024-02-15,5,7.37,36.84,Australia,Online
T000414,C0022,P014,2024-06-25,5,5.43,27.13,Australia,Online
T000415,C0022,P010,2024-08-14,3,6.28,18.85,Australia,Mobile
T000416,C0022,P015,2024-12-16,2,26.05,52.1,Australia,In-Store
T000417,C0022,P005,2024-11-13,2,9.6,19.21,Australia,Mobile
T000418,C0022,P010,2024-06-05,2,5.9,11.79,Australia,Partner
T000419,C0022,P016,2024-04-18,2,10.82,21.63,Australia,Mobile
T000420,C0023,P018,2024-12-21,5,7.34,36.7,France,Online
T000421,C0023,P013,2024-05-10,6,20.8,124.81,France,Mobile
T000422,C0023,P002,2024-05-18,4,18.42,73.69,France,Online
T000423,C0023,P015,2024-12-05,2,23.91,47.81,France,In-Store
T000424,C0023,P004,2024-07-16,2,6.61,13.22,France,Mobile
T000425,C0023,P013,2024-06-10,6,20.94,125.66,France,Partner
T000426,C0023,P020,2024-08-22,6,12.94,77.66,France,Online
T000427,C0023,P002,2024-09-07,3,19.79,59.38,France,Partner
T000428,C0023,P006,2024-11-16,2,12.31,24.62,France,In-Store
T000429,C0023,P008,2024-05-11,6,21.51,129.04,France,Partner
T000430,C0023,P001,2024-06-23,6,4.7,28.21,France,Partner
T000431,C0023,P005,2024-12-13,2,10.22,20.44,France,Mobile
T000432,C0024,P008,2024-11-05,6,21.24,127.42,Switzerland,In-Store
T000433,C0024,P015,2024-10-24,6,24.07,144.42,Switzerland,Mobile
T000434,C0024,P005,2024-03-10,4,10.18,40.71,Switzerland,Partner
T000435,C0024,P005,2024-10-12,6,10.41,62.44,Switzerland,Online
T000436,C0024,P006,2024-01-16,4,12.92,51.7,Switzerland,In-Store
T000437,C0024,P014,2024-11-22,5,5.39,26.96,Switzerland,In-Store
T000438,C0024,P005,2024-11-09,3,9.6,28.79,Switzerland,In-Store
T000439,C0024,P020,2024-04-28,6,13.65,81.91,Switzerland,Online
T000440,C0024,P012,2024-09-14,2,9.17,18.34,Switzerland,Partner
T000441,C0024,P012,2024-03-11,3,9.32,27.95,Switzerland,Mobile
T000442,C0024,P007,2024-01-08,3,13.35,40.04,Switzerland,In-Store
T000443,C0024,P014,2024-04-14,3,5.63,16.9,Switzerland,Online
T000444,C0024,P006,2024-06-15,5,12.96,64.79,Switzerland,Partner
T000445,C0024,P008,2024-07-13,5,21.79,108.95,Switzerland,In-Store
T000446,C0025,P020,2024-12-26,6,13.63,81.76,Netherlands,Online
T000447,C0025,P017,2024-01-22,2,31.85,63.69,Netherlands,Mobile
T000448,C0025,P017,2024-10-12,6,31.67,190.0,Netherlands,Partner
T000449,C0025,P017,2024-06-04,2,31.01,62.02,Netherlands,In-Store
T000450,C0025,P015,2024-01-28,3,24.8,74.39,Netherlands,Mobile
T000451,C0025,P015,2024-04-02,5,23.97,119.83,Netherlands,Mobile
T000452,C0025,P013,2024-08-20,5,19.64,98.19,Netherlands,Mobile
T000453,C0025,P015,2024-12-30,2,24.37,48.73,Netherlands,Mobile
T000454,C0025,P004,2024-07-04,2,6.49,12.98,Netherlands,Online
T000455,C0025,P017,2024-11-09,5,32.73,163.63,Netherlands,Mobile
T000456,C0025,P013,2024-06-20,6,19.75,118.51,Netherlands,Mobile
T000457,C0025,P006,2024-08-02,3,12.1,36.3,Netherlands,In-Store
T000458,C0025,P010,2024-03-08,5,5.86,29.32,Netherlands,Mobile
T000459,C0025,P001,2024-09-11,-6,4.62,-27.72,Netherlands,Partner
T000460,C0026,P020,2024-08-31,5,13.15,65.73,Belgium,Partner
T000461,C0026,P014,2024-05-05,5,5.27,26.34,Belgium,In-Store
T000462,C0026,P020,2024-04-04,6,13.93,83.59,Belgium,Mobile
T000463,C0026,P002,2024-12-07,4,18.11,72.44,Belgium,In-Store
T000464,C0026,P011,2024-04-01,2,15.28,30.56,Belgium,Mobile
T000465,C0026,P010,2024-10-20,6,6.09,36.52,Belgium,Mobile
T000466,C0026,P015,2024-06-02,6,24.64,147.84,Belgium,In-Store
T000467,C0026,P012,2024-10-08,5,9.29,46.44,Belgium,Online
T000468,C0027,P016,2024-06-17,3,10.58,31.75,Portugal,Partner
T000469,C0027,P017,2024-02-25,3,32.63,97.88,Portugal,Online
T000470,C0027,P016,2024-05-27,6,11.48,68.86,Portugal,Partner
T000471,C0027,P020,2024-11-15,4,13.18,52.7,Portugal,In-Store
T000472,C0027,P005,2024-11-19,6,10.05,60.32,Portugal,Partner
T000473,C0027,P016,2024-05-28,3,11.42,34.27,Portugal,Mobile
T000474,C0027,P001,2024-03-01,2,4.29,8.57,Portugal,Mobile
T000475,C0027,P020,2024-10-13,5,13.38,66.92,Portugal,Mobile
T000476,C0027,P001,2024-02-04,3,4.59,13.76,Portugal,In-Store
T000477,C0027,P010,2024-02-28,6,6.02,36.12,Portugal,In-Store
T000478,C0027,P011,2024-01-15,5,16.36,81.8,Portugal,Mobile
T000479,C0027,P007,2024-09-02,4,14.47,57.87,Portugal,Partner
T000480,C0028,P005,2024-10-01,5,9.65,48.23,France,In-Store
T000481,C0028,P015,2024-09-23,5,26.06,130.3,France,In-Store
T000482,C0028,P019,2024-10-22,-4,16.08,-64.31,France,In-Store
T000483,C0028,P012,2024-01-16,2,9.42,18.85,France,In-Store
T000484,C0028,P013,2024-07-18,6,20.67,124.05,France,Mobile
T000485,C0028,P020,2024-12-27,2,13.99,27.98,France,In-Store
T000486,C0028,P002,2024-05-01,4,18.83,75.31,France,In-Store
T000487,C0028,P015,2024-02-27,4,24.28,97.12,France,In-Store
T000488,C0029,P007,2024-09-04,2,13.92,27.84,USA,Mobile
T000489,C0029,P007,2024-09-25,4,14.59,58.37,USA,In-Store
T000490,C0029,P011,2024-09-21,3,16.43,49.29,USA,Mobile
T000491,C0029,P007,2024-09-24,2,13.94,27.89,USA,Online
T000492,C0029,P001,2024-10-31,4,4.69,18.78,USA,Online
T000493,C0029,P011,2024-12-03,5,16.62,83.11,USA,In-Store
T000494,C0029,P001,2024-04-17,6,4.62,27.7,USA,In-Store
T000495,C0029,P007,2024-08-13,3,13.7,41.1,USA,Online
T000496,C0030,P005,2024-11-14,-3,9.76,-29.29,Australia,Online
T000497,C0030,P007,2024-03-13,6,13.79,82.74,Australia,In-Store
T000498,C0030,P019,2024-06-22,3,15.46,46.39,Australia,Partner
T000499,C0030,P002,2024-01-26,3,18.1,54.29,Australia,Online
T000500,C0030,P013,2024-12-26,2,19.16,38.33,Australia,Partner
T000501,C0030,P020,2024-12-31,4,13.25,52.99,Australia,Online
T000502,C0030,P015,2024-12-23,6,24.07,144.42,Australia,Partner
T000503,C0030,P004,2024-08-26,5,6.62,33.11,Australia,Partner
T000504,C0030,P008,2024-05-12,3,21.22,63.65,Australia,In-Store
T000505,C0030,P013,2024-06-15,3,20.39,61.17,Australia,Partner
T000506,C0030,P016,2024-09-02,2,10.52,21.04,Australia,Partner
T000507,C0030,P006,2024-03-06,4,12.83,51.34,Australia,Online
T000508,C0031,P004,2024-06-03,4,6.79,27.15,United Kingdom,Partner
T000509,C0031,P013,2024-10-07,6,19.82,118.9,United Kingdom,Mobile
T000510,C0031,P016,2024-12-21,5,10.52,52.61,United Kingdom,Partner
T000511,C0031,P014,2024-04-30,6,5.66,33.95,United Kingdom,Mobile
T000512,C0031,P003,2024-11-01,6,8.53,51.17,United Kingdom,Partner
T000513,C0031,P011,2024-06-06,6,15.36,92.14,United Kingdom,Partner
T000514,C0031,P003,2024-07-13,6,7.93,47.56,United Kingdom,In-Store
T000515,C0031,P016,2024-10-24,2,10.55,21.1,United Kingdom,Online
T000516,C0031,P005,2024-11-11,3,9.94,29.83,United Kingdom,Partner
T000517,C0031,P007,2024-10-18,3,14.25,42.76,United Kingdom,In-Store
T000518,C0031,P014,2024-11-09,4,5.77,23.08,United Kingdom,Partner
T000519,C0031,P005,2024-01-28,4,9.55,38.21,United Kingdom,Online
T000520,C0031,P018,2024-01-16,4,6.97,27.87,United Kingdom,Mobile
T000521,C0031,P014,2024-07-14,6,5.44,32.65,United Kingdom,Partner
T000522,C0032,P014,2024-03-12,6,5.34,32.05,United Kingdom,Mobile
T000523,C0032,P018,2024-08-01,5,7.5,37.49,United Kingdom,Mobile
T000524,C0032,P010,2024-01-09,3,5.77,17.31,United Kingdom,Mobile
T000525,C0032,P016,2024-03-11,5,11.52,57.61,United Kingdom,Partner
T000526,C0032,P015,2024-08-20,6,26.07,156.39,United Kingdom,Partner
T000527,C0032,P018,2024-08-05,5,7.17,35.83,United Kingdom,Online
T000528,C0032,P019,2024-09-13,5,16.54,82.72,United Kingdom,In-Store
T000529,C0032,P014,2024-01-20,6,5.54,33.25,United Kingdom,Partner
T000530,C0032,P012,2024-02-10,2,9.07,18.14,United Kingdom,Mobile
T000531,C0032,P017,2024-11-08,4,31.89,127.55,United Kingdom,Online
T000532,C0032,P008,2024-12-08,5,22.29,111.44,United Kingdom,Online
T000533,C0032,P018,2024-06-24,6,7.11,42.68,United Kingdom,Online
T000534,C0032,P016,2024-06-18,5,11.01,55.07,United Kingdom,Partner
T000535,C0032,P012,2024-11-01,4,8.81,35.24,United Kingdom,In-Store
T000536,C0033,P002,2024-12-02,5,19.14,95.69,Portugal,In-Store
T000537,C0033,P020,2024-09-15,2,13.21,26.42,Portugal,Online
T000538,C0033,P009,2024-05-11,4,7.22,28.9,Portugal,Online
T000539,C0033,P004,2024-03-18,6,6.53,39.18,Portugal,Partner
T000540,C0033,P012,2024-09-05,3,8.79,26.36,Portugal,Mobile
T000541,C0033,P017,2024-03-15,2,31.5,62.99,Portugal,Mobile
T000542,C0033,P016,2024-08-13,5,11.3,56.49,Portugal,Mobile
T000543,C0033,P007,2024-11-24,6,14.33,85.97,Portugal,In-Store
T000544,C0033,P004,2024-06-03,2,6.53,13.05,Portugal,Partner
T000545,C0033,P018,2024-08-30,3,7.16,21.49,Portugal,In-Store
T000546,C0033,P005,2024-08-17,-6,10.36,-62.16,Portugal,Partner
T000547,C0033,P011,2024-09-29,6,16.29,97.76,Portugal,In-Store
T000548,C0034,P020,2024-02-20,4,13.28,53.11,Portugal,In-Store
T000549,C0034,P019,2024-05-03,5,15.93,79.64,Portugal,Mobile
T000550,C0034,P017,2024-06-09,4,32.57,130.27,Portugal,Online
T000551,C0034,P001,2024-02-23,2,4.28,8.56,Portugal,Partner
T000552,C0034,P012,2024-01-18,3,9.2,27.61,Portugal,Online
T000553,C0034,P020,2024-04-21,2,12.9,25.8,Portugal,Online
T000554,C0034,P004,2024-12-02,2,6.99,13.98,Portugal,Mobile
T000555,C0034,P004,2024-02-08,3,6.58,19.75,Portugal,Partner
T000556,C0034,P009,2024-06-14,5,7.64,38.22,Portugal,In-Store
T000557,C0034,P006,2024-07-17,2,12.22,24.44,Portugal,In-Store
T000558,C0034,P002,2024-08-13,4,19.86,79.42,Portugal,Online
T000559,C0034,P016,2024-09-08,3,11.12,33.36,Portugal,Online
T000560,C0034,P005,2024-11-25,6,10.26,61.55,Portugal,Online
T000561,C0034,P015,2024-10-19,4,24.0,95.99,Portugal,In-Store
T000562,C0035,P001,2022-06-20,4,4.34,17.37,USA,Partner
T000563,C0035,P009,2023-03-22,2,7.65,15.3,USA,Online
T000564,C0035,P017,2023-06-08,4,31.93,127.72,USA,Online
T000565,C0035,P018,2023-02-02,2,6.89,13.78,USA,Online
T000566,C0035,P019,2022-06-29,3,15.72,47.17,USA,Online
T000567,C0035,P012,2023-06-28,3,8.62,25.87,USA,In-Store
T000568,C0035,P007,2023-05-05,2,14.08,28.15,USA,Mobile
T000569,C0035,P010,2022-12-01,4,6.23,24.91,USA,Partner
T000570,C0036,P015,2023-06-04,2,24.09,48.18,Switzerland,Mobile
T000571,C0036,P016,2022-11-05,4,10.52,42.08,Switzerland,Partner
T000572,C0036,P018,2022-11-21,-4,7.59,-30.35,Switzerland,Online
T000573,C0036,P011,2023-05-01,1,15.85,15.85,Switzerland,Partner
T000574,C0036,P018,2022-07-07,2,7.42,14.85,Switzerland,Online
T000575,C0037,P005,2023-04-13,4,10.14,40.57,Australia,Online
T000576,C0037,P008,2022-11-05,2,20.93,41.86,Australia,Online
T000577,C0037,P015,2022-07-25,2,25.83,51.66,Australia,Online
T000578,C0037,P016,2022-11-20,2,10.52,21.04,Australia,Partner
T000579,C0037,P011,2022-08-10,1,16.76,16.76,Australia,In-Store
T000580,C0037,P007,2022-08-01,1,14.13,14.13,Australia,In-Store
T000581,C0037,P005,2022-08-24,4,9.66,38.63,Australia,Partner
T000582,C0037,P008,2023-04-20,1,21.19,21.19,Australia,Partner
T000583,C0037,P006,2022-06-04,1,12.97,12.97,Australia,Mobile
T000584,C0037,P003,2023-01-30,3,8.18,24.54,Australia,Mobile
T000585,C0038,P005,2022-08-29,3,10.01,30.04,Germany,Online
T000586,C0038,P020,2022-07-16,2,13.79,27.59,Germany,In-Store
T000587,C0038,P012,2022-07-31,4,8.55,34.22,Germany,Online
T000588,C0038,P020,2023-02-15,3,13.99,41.97,Germany,Mobile
T000589,C0038,P015,2022-08-16,2,24.43,48.86,Germany,Partner
T000590,C0038,P016,2022-06-28,2,10.63,21.25,Germany,In-Store
T000591,C0039,P007,2023-06-24,4,13.65,54.61,United Kingdom,Partner
T000592,C0039,P002,2022-08-30,1,19.45,19.45,United Kingdom,Mobile
T000593,C0039,P001,2022-09-29,4,4.51,18.03,United Kingdom,Partner
T000594,C0039,P019,2022-11-14,3,15.86,47.58,United Kingdom,Mobile
T000595,C0039,P004,2022-12-29,3,6.57,19.7,United Kingdom,Mobile
T000596,C0039,P013,2022-06-28,2,19.14,38.27,United Kingdom,Partner
T000597,C0039,P005,2022-12-16,2,10.42,20.83,United Kingdom,In-Store
T000598,C0040,P015,2022-09-12,2,25.32,50.64,Germany,In-Store
T000599,C0040,P005,2022-08-09,1,10.18,10.18,Germany,Online
T000600,C0040,P015,2022-09-21,4,24.79,99.14,Germany,In-Store
T000601,C0040,P020,2023-04-10,2,13.89,27.78,Germany,Mobile
T000602,C0040,P019,2023-02-06,2,15.33,30.66,Germany,Mobile
T000603,C0040,P019,2023-06-09,4,16.53,66.12,Germany,Partner
T000604,C0041,P008,2023-03-30,2,21.62,43.24,Spain,Mobile
T000605,C0041,P019,2023-01-27,1,15.86,15.86,Spain,Online
T000606,C0041,P014,2022-07-21,4,5.49,21.95,Spain,Partner
T000607,C0041,P016,2023-05-21,2,10.54,21.08,Spain,Partner
T000608,C0041,P007,2022-07-17,2,13.8,27.6,Spain,Online
T000609,C0041,P016,2023-03-20,3,10.63,31.88,Spain,Online
T000610,C0041,P015,2022-12-25,4,25.67,102.68,Spain,Mobile
T000611,C0041,P012,2023-04-18,-4,9.18,-36.73,Spain,Online
T000612,C0041,P013,2023-06-21,3,20.05,60.16,Spain,In-Store
T000613,C0041,P020,2022-11-19,2,13.89,27.78,Spain,Online
T000614,C0042,P012,2023-04-13,1,8.65,8.65,Australia,Online
T000615,C0042,P012,2022-07-05,3,8.71,26.12,Australia,Mobile
T000616,C0042,P005,2023-01-31,3,9.73,29.19,Australia,Mobile
T000617,C0042,P008,2023-05-15,3,21.68,65.03,Australia,Partner
T000618,C0042,P009,2023-02-04,1,7.17,7.17,Australia,Online
T000619,C0042,P016,2023-05-11,3,10.95,32.84,Australia,Online
T000620,C0042,P007,2022-08-31,4,13.42,53.69,Australia,In-Store
T000621,C0042,P003,2022-08-15,1,7.97,7.97,Australia,Partner
T000622,C0042,P005,2022-10-29,2,10.01,20.02,Australia,Partner
T000623,C0043,P018,2023-06-13,2,7.23,14.46,Portugal,Online
T000624,C0043,P010,2022-09-27,2,5.73,11.46,Portugal,In-Store
T000625,C0043,P014,2023-02-04,3,5.59,16.76,Portugal,Partner
T000626,C0043,P015,2022-11-04,3,25.16,75.47,Portugal,Mobile
T000627,C0043,P009,2023-06-30,2,7.49,14.98,Portugal,Online
T000628,C0043,P005,2023-04-13,3,9.77,29.32,Portugal,Mobile
T000629,C0043,P018,2023-05-29,3,7.02,21.06,Portugal,Mobile
T000630,C0043,P006,2023-03-22,2,12.02,24.04,Portugal,Mobile
T000631,C0043,P015,2023-05-29,3,24.66,73.99,Portugal,Online
T000632,C0043,P011,2022-08-23,3,15.44,46.31,Portugal,In-Store
T000633,C0044,P001,2023-01-21,4,4.69,18.78,Switzerland,In-Store
T000634,C0044,P005,2023-02-15,1,10.46,10.46,Switzerland,In-Store
T000635,C0044,P010,2023-06-22,4,6.23,24.91,Switzerland,Mobile
T000636,C0044,P019,2023-02-01,4,15.73,62.93,Switzerland,Online
T000637,C0044,P005,2022-09-21,1,9.8,9.8,Switzerland,Partner
T000638,C0045,P003,2023-03-26,3,7.88,23.65,United Kingdom,Mobile
T000639,C0045,P009,2023-01-15,2,7.14,14.28,United Kingdom,Online
T000640,C0045,P017,2023-04-06,4,31.02,124.09,United Kingdom,Online
T000641,C0045,P012,2022-12-07,4,8.68,34.73,United Kingdom,Partner
T000642,C0045,P012,2023-01-15,1,8.81,8.81,United Kingdom,Online
T000643,C0045,P007,2023-01-13,4,14.34,57.35,United Kingdom,In-Store
T000644,C0045,P006,2023-03-28,4,12.79,51.14,United Kingdom,Online
T000645,C0046,P007,2022-11-19,3,13.96,41.89,Switzerland,Online
T000646,C0046,P019,2022-10-18,4,15.33,61.33,Switzerland,Partner
T000647,C0046,P006,2022-08-10,4,12.76,51.05,Switzerland,Mobile
T000648,C0046,P006,2022-11-02,4,12.24,48.95,Switzerland,In-Store
T000649,C0046,P016,2022-08-18,4,10.7,42.79,Switzerland,In-Store
T000650,C0046,P010,2022-10-26,4,5.76,23.06,Switzerland,Partner
T000651,C0047,P016,2023-02-08,2,10.48,20.96,Spain,Online
T000652,C0047,P020,2022-10-11,3,13.61,40.83,Spain,Partner
T000653,C0047,P004,2022-10-11,3,6.76,20.28,Spain,Mobile
T000654,C0047,P019,2023-05-21,1,15.42,15.42,Spain,Mobile
T000655,C0047,P012,2023-04-22,2,8.6,17.2,Spain,In-Store
T000656,C0047,P002,2022-07-10,3,18.59,55.78,Spain,Mobile
T000657,C0048,P006,2022-11-13,1,12.62,12.62,Switzerland,In-Store
T000658,C0048,P010,2022-07-20,3,6.1,18.3,Switzerland,In-Store
T000659,C0048,P005,2023-02-04,1,9.63,9.63,Switzerland,Partner
T000660,C0048,P011,2022-09-22,2,15.36,30.73,Switzerland,Mobile
T000661,C0048,P018,2022-07-30,1,7.19,7.19,Switzerland,Mobile
T000662,C0048,P001,2022-08-11,4,4.43,17.73,Switzerland,Partner
T000663,C0048,P020,2023-06-17,3,13.06,39.17,Switzerland,Online
T000664,C0048,P008,2022-09-25,2,22.78,45.57,Switzerland,In-Store
T000665,C0048,P005,2023-05-20,2,9.62,19.24,Switzerland,Online
T000666,C0048,P003,2022-06-22,1,8.48,8.48,Switzerland,Mobile
T000667,C0049,P002,2022-06-23,1,18.93,18.93,Germany,Online
T000668,C0049,P010,2023-04-05,1,6.14,6.14,Germany,Mobile
T000669,C0049,P019,2022-07-17,2,15.49,30.97,Germany,Mobile
T000670,C0049,P009,2023-06-09,3,7.39,22.17,Germany,Mobile
T000671,C0049,P017,2022-06-08,1,30.72,30.72,Germany,Mobile
T000672,C0050,P007,2022-06-03,3,13.54,40.62,Australia,Online
T000673,C0050,P007,2023-01-12,4,13.81,55.25,Australia,Online
T000674,C0050,P006,2023-02-19,3,13.1,39.3,Australia,Mobile
T000675,C0050,P014,2023-01-25,1,5.64,5.64,Australia,Online
T000676,C0050,P017,2022-10-26,2,31.99,63.97,Australia,Online
T000677,C0050,P003,2023-01-20,3,8.24,24.73,Australia,In-Store
T000678,C0050,P015,2023-01-06,2,25.12,50.25,Australia,Mobile
T000679,C0050,P003,2022-06-07,4,8.61,34.45,Australia,Partner
T000680,C0050,P004,2022-07-14,4,6.71,26.83,Australia,Online
T000681,C0050,P005,2022-07-23,4,9.89,39.56,Australia,Mobile
T000682,C0051,P012,2022-12-24,2,8.85,17.71,Switzerland,Online
T000683,C0051,P008,2023-06-01,4,22.5,89.98,Switzerland,In-Store
T000684,C0051,P013,2022-12-25,3,19.94,59.83,Switzerland,Partner
T000685,C0051,P017,2022-08-02,3,30.87,92.61,Switzerland,In-Store
T000686,C0051,P016,2022-06-16,4,10.7,42.82,Switzerland,Online
T000687,C0052,P002,2022-08-31,1,18.99,18.99,United Kingdom,Partner
T000688,C0052,P020,2022-07-20,3,13.03,39.09,United Kingdom,Online
T000689,C0052,P017,2023-05-05,4,32.94,131.75,United Kingdom,Partner
T000690,C0052,P016,2023-03-04,3,11.05,33.14,United Kingdom,Online
T000691,C0052,P002,2023-01-17,4,19.71,78.85,United Kingdom,In-Store
T000692,C0052,P013,2023-03-13,4,19.91,79.64,United Kingdom,In-Store
T000693,C0052,P006,2022-12-17,4,12.41,49.65,United Kingdom,Partner
T000694,C0052,P004,2023-03-20,4,6.86,27.43,United Kingdom,Partner
T000695,C0052,P016,2023-02-09,2,11.01,22.01,United Kingdom,Partner
T000696,C0052,P020,2022-07-02,3,13.86,41.58,United Kingdom,Online
T000697,C0053,P002,2023-06-15,2,19.63,39.26,Netherlands,Online
T000698,C0053,P011,2022-11-30,4,15.36,61.42,Netherlands,Partner
T000699,C0053,P012,2023-04-28,1,9.15,9.15,Netherlands,In-Store
T000700,C0053,P019,2022-11-04,1,16.65,16.65,Netherlands,Online
T000701,C0053,P011,2023-01-22,2,15.23,30.46,Netherlands,Partner
T000702,C0053,P019,2023-03-29,4,15.62,62.47,Netherlands,Online
T000703,C0053,P011,2022-07-21,4,16.11,64.45,Netherlands,Partner
T000704,C0053,P004,2023-06-27,2,6.64,13.28,Netherlands,In-Store
T000705,C0053,P006,2023-02-10,3,12.33,36.99,Netherlands,Online
T000706,C0054,P007,2023-03-21,3,13.67,41.01,France,Partner
T000707,C0054,P008,2023-03-31,1,22.48,22.48,France,In-Store
T000708,C0054,P009,2023-01-05,1,7.55,7.55,France,Mobile
T000709,C0054,P012,2022-11-01,1,9.14,9.14,France,Partner
T000710,C0054,P018,2023-04-16,3,7.03,21.1,France,Partner
T000711,C0054,P018,2023-02-20,2,7.53,15.05,France,Mobile
T000712,C0054,P019,2023-06-16,4,15.53,62.12,France,Partner
T000713,C0054,P009,2022-07-01,4,7.83,31.3,France,Mobile
T000714,C0054,P012,2023-05-17,4,8.68,34.73,France,In-Store
T000715,C0055,P014,2022-11-21,2,5.7,11.4,USA,Mobile
T000716,C0055,P014,2022-05-12,2,5.68,11.36,USA,Mobile
T000717,C0055,P013,2022-05-06,1,19.22,19.22,USA,In-Store
T000718,C0055,P015,2022-11-28,2,25.14,50.28,USA,Online
T000719,C0056,P006,2022-05-23,2,12.05,24.09,United Kingdom,Mobile
T000720,C0056,P002,2022-02-12,-3,18.96,-56.89,United Kingdom,In-Store
T000721,C0057,P003,2022-02-16,2,8.58,17.15,Australia,Partner
T000722,C0057,P005,2022-03-03,1,9.6,9.6,Australia,In-Store
T000723,C0057,P016,2022-06-10,1,10.71,10.71,Australia,In-Store
T000724,C0058,P008,2022-04-20,2,21.38,42.76,Germany,In-Store
T000725,C0058,P015,2022-09-09,2,24.38,48.75,Germany,In-Store
T000726,C0058,P004,2022-05-07,2,6.78,13.56,Germany,In-Store
T000727,C0058,P005,2022-06-07,2,9.97,19.93,Germany,Online
T000728,C0059,P002,2022-05-10,3,19.78,59.35,Germany,Partner
T000729,C0060,P012,2022-08-15,3,8.66,25.98,Switzerland,Partner
T000730,C0060,P001,2022-06-04,2,4.69,9.38,Switzerland,Online
T000731,C0060,P008,2022-08-13,2,21.36,42.73,Switzerland,In-Store
T000732,C0061,P002,2022-09-09,2,19.69,39.37,Spain,Partner
T000733,C0061,P014,2022-02-21,2,5.62,11.24,Spain,Mobile
T000734,C0061,P009,2022-10-08,3,7.17,21.52,Spain,In-Store
